"Account.length","International.plan","Voice.mail.plan","Number.vmail.messages","Total.day.minutes","Total.day.calls","Total.eve.minutes","Total.eve.calls","Total.night.minutes","Total.night.calls","Total.intl.minutes","Total.intl.calls","Customer.service.calls","Churn"
137,0,1,8,186.5,94,178,106,215.6,100,12.1,4,2,"0"
142,0,1,38,163.3,104,136,114,201.866098254162,127,4.3,6,0,"0"
119,0,1,19,178.1,110,212.8,100,226.3,123,10,6,1,"0"
158,0,0,0,195.9,103,89.1,95,302.2,82,10.3,3,1,"0"
50,0,0,0,295.3,127,127.4,100,166.8,133,9.6,6,1,"0"
98,0,0,0,196.7,119,264.5,90,158.8,83,10.1,5,2,"0"
101,0,1,24,114.1,95,161.5,86,176.3,90,13,9,2,"0"
100,0,0,0,169.3,111,120.4,69,197,87,12,3,0,"0"
117,0,0,0,214.4,94,138,149,148.7,102,9.9,1,2,"0"
92,1,0,0,255.8,125,142.7,100,181.2,101,11.7,3,0,"0"
86,0,0,0,148.2,71,285.1,91,166.4,100,6.2,3,2,"0"
122,0,0,0,119.3,93,223.9,103,211.9,122,8.7,4,2,"0"
156,0,1,27,192.3,137,199.9,115,244.2,112,14.8,8,1,"0"
127,0,0,0,245.2,91,217.2,100,243.1,128,13.9,6,0,"1"
130,1,0,0,216.2,106,200.355623332063,70,126.7,123,10.2141082164329,2,2,"0"
158,0,0,0,172.4,114,200.355623332063,69,235.3,104,10.2141082164329,0,2,"0"
145,1,1,30,175.3,107,153.3,116,233.6,85,11.1,3,1,"0"
90,1,1,26,169,104,188.8,100,213.3,76,13.3,3,0,"1"
127,0,1,27,179.567454268293,113,254,102,242.7,100,9.2,5,3,"0"
109,0,0,0,184.1,143,211.7,105,243,116,9.9,2,1,"0"
88,0,0,0,181.9,90,151.5,87,143,100,7.5,3,1,"0"
101,0,1,9,160.1,116,210,121,139.1,65,10.8,9,0,"0"
21,0,0,0,223.2,142,216.5,114,214.7,111,12.4,2,1,"0"
145,0,1,31,216,94,225.1,123,234.7,109,10.7,1,2,"0"
33,0,0,0,159.5,115,195.4,118,102.4,86,7.1,7,1,"0"
61,0,1,40,105,78,180.6,100,174.1,115,10.2,2,2,"1"
107,0,0,0,204.5,100,162.4,110,155,100,13.4,4,3,"0"
147,0,0,0,274,92,231.8,82,201.866098254162,83,6.2,1,0,"1"
95,0,0,0,229.9,116,202.4,110,171.4,113,14.2,6,1,"0"
128,0,0,0,179.4,94,270.4,92,191,88,7.9,4,0,"0"
134,0,0,0,179.567454268293,100,171.4,100,186.5,80,12.9,2,2,"0"
96,0,1,23,183.1,88,147.4,89,201.866098254162,108,11.3,7,1,"0"
107,0,0,8,206.9,79,262.4,117,149.3,69,10.7,3,0,"0"
123,0,0,0,140,106,153.7,101,201.866098254162,87,12.5,1,2,"0"
35,0,0,32,179.2,59,283.3,101,201.866098254162,83,5.8,7,2,"0"
137,1,0,0,237.3,103,176.7,84,263.4,81,14.2,4,0,"0"
88,0,0,0,181.5,116,187,119,220.3,96,10.5,7,1,"0"
116,0,1,19,155.7,104,185.4,118,192.7,116,8.2,2,3,"0"
123,0,1,23,245,88,265,105,239.7,108,14.9,3,2,"0"
146,1,0,0,111.1,126,313.4,95,215.7,82,10.5,6,1,"0"
106,0,1,9,88.5,100,324.8,109,79.9,86,8.2,4,3,"0"
121,0,1,8,116,85,150.1,120,246.8,98,12,2,1,"0"
137,0,0,0,155.5,81,133.1,94,253.1,77,9.1,2,1,"0"
67,0,1,31,175.2,68,199.2,73,201.866098254162,99,13.2,6,1,"0"
161,0,0,0,154.7,84,177.8,125,172.9,90,5.9,2,2,"1"
62,1,1,32,218.4,93,236.7,132,192.2,99,10.2141082164329,3,0,"1"
120,0,1,24,227.5,81,234.9,71,166.4,128,9,4,1,"0"
130,0,1,30,185,117,249.5,141,157.8,103,10.2141082164329,7,0,"0"
20,0,0,0,186.8,89,253.4,100,273.1,105,12.3,4,2,"0"
112,0,0,0,208.7,150,212.8,104,178.1,98,8.5,4,2,"0"
77,0,0,0,185.9,95,212,98,282.3,81,11.3,4,3,"0"
109,0,0,28,222.5,74,169.7,75,264.3,94,9,3,2,"0"
108,0,0,0,201.1,101,170.7,86,201.866098254162,113,11.6,3,3,"0"
79,0,1,0,167.9,114,243.7,93,211.9,114,10.2141082164329,2,1,"0"
38,0,0,0,175.7,109,211.8,97,137.9,109,9.2,3,2,"1"
109,0,1,29,111.2,90,263.5,100,224.7,128,9,6,2,"1"
78,0,0,0,87.7,74,262,58,201.3,147,10.8,6,1,"0"
143,0,0,0,244.1,99,246.9,111,200,133,7.2,2,0,"0"
47,0,1,27,165,89,127.3,118,284.4,95,7.7,4,2,"0"
59,0,1,27,117.6,110,103.3,99,164.2,73,9.1,3,0,"0"
151,0,0,0,194.8,106,292.7,103,224.6,82,5.5,3,0,"0"
129,0,0,0,54.7,131,256.1,105,176.6,135,11.1,4,2,"0"
107,0,1,27,283.4,110,224.1,89,201.866098254162,63,14.4,7,2,"0"
137,1,0,0,258,112,246.5,117,173.2,100,10.9,3,0,"0"
76,0,0,0,90.5,142,211.7,75,194.9,100,10.2141082164329,2,2,"0"
24,0,0,0,235.6,132,115.9,129,185.4,136,16.2,2,0,"0"
169,0,0,0,142.5,82,231.4,110,131.2,67,10,4,2,"0"
30,0,0,0,54,68,179.3,96,247.2,101,10.2,8,1,"0"
70,0,0,0,214.8,87,131,114,216.9,104,9.4,3,3,"0"
52,1,0,0,146.1,118,196.6,80,192,53,11,2,0,"1"
3,0,0,0,139,99,250.7,108,286.2,87,6.1,3,2,"0"
38,0,0,0,117.3,114,208.7,105,203.4,98,14.4,2,2,"0"
104,0,0,0,264,108,213.7,75,177.7,91,10.6,8,3,"0"
27,0,0,0,82.6,105,204,99,224.2,122,9.1,4,1,"0"
13,0,0,0,220.4,100,211.2,79,259.3,112,13.6,8,2,"0"
52,0,0,0,217,104,152.3,83,134.3,109,11.8,4,2,"0"
114,0,1,25,129,77,290,110,177.1,110,11.6,5,1,"0"
156,0,0,0,150.5,106,152.9,112,215.9,86,10.2141082164329,3,1,"0"
62,0,0,0,189.5,122,103.8,95,180.6,106,10.8,5,2,"0"
52,0,0,0,129.3,80,142.7,101,258.3,89,12.3,4,3,"0"
146,0,0,0,115.6,77,213.6,100,218.4,72,10.7,6,1,"0"
120,0,1,23,221.9,93,254.7,84,250.5,117,7.2,5,2,"0"
90,0,0,0,61.3,114,194.4,94,143.1,80,11.4,9,1,"0"
147,1,0,0,183.8,113,164.7,110,111,87,10.1,4,1,"0"
159,0,0,0,167.4,68,143.8,74,140.1,111,10.3,3,0,"1"
74,0,1,27,154.1,100,195.3,100,276.7,86,13.2,2,2,"0"
87,0,0,0,198.3,80,187,89,133.5,96,16.6,4,2,"0"
99,0,0,0,69.1,78,215.3,120,143.7,140,14.3,9,2,"0"
82,0,0,0,187.9,110,200.5,101,202.6,125,10.2,4,2,"0"
89,0,0,0,129.2,71,214.1,68,214.9,100,10.3,4,2,"1"
123,1,0,0,179.567454268293,106,128.9,96,218.3,129,9,6,2,"1"
121,0,1,26,257.2,108,224.3,122,204,118,12.6,4,1,"0"
99,0,0,0,124.6,90,146.4,70,169.4,95,10.5,6,1,"0"
100,0,0,0,175.1,144,216.9,69,243.7,146,9.9,3,1,"0"
87,0,0,0,124.3,91,173.4,105,256.3,109,7.5,5,3,"0"
139,0,0,0,271.6,130,156,131,136.3,108,11.6,9,2,"0"
189,0,0,0,219.9,80,143.3,117,130.6,78,11.7,7,1,"0"
96,0,1,33,183.3,115,201.4,100,201.866098254162,84,10.4,4,3,"0"
112,0,0,0,101.1,119,214.4,100,179.5,100,10.3,5,2,"0"
108,0,1,41,171.6,110,136.1,78,183.4,103,10.8,7,0,"0"
121,0,1,20,211.9,110,215.1,120,238.5,107,9.4,2,0,"0"
116,0,0,0,63.7,101,195.8,95,210.1,100,10,6,1,"0"
161,0,0,0,148.7,100,213.7,74,141.5,69,11.5,4,1,"0"
19,1,0,0,237.7,98,207.1,121,182.2,95,10.2141082164329,4,0,"0"
119,1,1,32,173,101,209.4,93,231.1,91,12.2,4,0,"0"
100,0,0,0,224.9,102,143.8,87,198.9,105,8,2,2,"0"
156,0,0,0,137.2,122,181.5,91,185.7,151,7.7,4,1,"0"
109,0,0,0,137,128,217,116,182.1,86,10,5,2,"0"
95,0,0,0,142.5,109,176.1,82,189.6,88,8.2,3,2,"0"
100,0,0,0,142.4,126,126.2,118,274.2,71,4.6,4,0,"0"
105,0,1,21,147,129,197.3,100,267.4,93,8.7,3,2,"0"
101,0,0,0,220.3,124,188.6,101,278.4,98,10.6,4,1,"0"
95,0,0,0,149.2,96,260.7,100,201,120,8.1,2,1,"0"
123,0,0,0,204.4,100,137.5,100,226,100,10.2141082164329,4,0,"0"
141,0,1,21,308,123,247.8,128,152.9,103,7.4,3,1,"0"
75,0,1,19,210.3,105,241.8,87,215.7,102,13.1,3,2,"0"
126,0,1,24,58.9,125,305.5,90,158.9,73,12.1,6,0,"0"
153,0,0,0,174.4,102,160.7,136,203.1,109,10.2141082164329,2,0,"0"
97,0,1,32,90,87,276.3,113,185.2,107,8.6,6,2,"1"
115,0,0,0,146.7,128,106.2,74,197.7,104,11.1,4,2,"0"
17,1,0,0,162.8,118,229.6,91,201.866098254162,94,13.6,3,0,"1"
105,0,1,20,186.9,114,256.3,91,201.866098254162,104,8.9,2,1,"0"
121,0,0,0,86.1,73,259.8,113,148,79,9.1,9,2,"0"
125,0,0,0,212.3,89,215.4,127,186.8,73,11.3,2,2,"0"
124,0,0,0,151,98,120.6,119,152.8,81,10.2141082164329,2,2,"0"
123,0,1,32,212.3,77,251.5,78,208.7,85,6.6,2,3,"0"
124,0,0,0,234.4,61,179.3,111,201.866098254162,117,10.4,6,3,"0"
133,0,0,0,176.8,92,187.5,74,196.8,88,6.5,3,0,"0"
1,0,1,26,146.6,68,172.8,67,173.8,113,10,2,1,"0"
107,0,0,0,260.5,108,102.4,110,129.7,148,9.8,5,1,"0"
91,0,1,20,146.1,98,277.4,104,137.7,100,6.2,3,1,"0"
178,1,0,0,124.5,134,141.2,78,268.2,113,11.4,2,2,"1"
123,0,0,0,209.4,49,237.4,117,239.2,98,10.2141082164329,4,1,"0"
170,0,0,0,285.7,100,167.5,100,260,97,8.7,4,1,"1"
135,0,0,0,190.9,100,161.4,109,231.9,100,8.4,2,2,"0"
134,0,1,8,208.8,130,132.9,104,136.7,107,11.1,4,2,"0"
93,0,0,0,271.1,101,237.4,100,145.4,103,8.4,6,1,"1"
138,0,0,0,170.7,104,144.5,92,125.7,98,11.6,1,0,"0"
159,0,0,0,114.8,98,192.6,101,259,108,12.2,5,0,"0"
103,0,1,34,138.8,80,142,108,201.866098254162,77,11.8,7,1,"0"
150,0,1,27,209.8,112,155,80,251.5,111,7.2,6,0,"0"
37,0,0,0,134.9,98,248.4,130,236.2,113,14.7,2,3,"0"
33,1,0,0,164,99,153.1,102,186.5,104,6.4,4,0,"0"
55,0,0,0,245.5,130,192.7,54,141.7,83,9.1,4,2,"0"
107,0,0,0,90.7,90,207.5,109,169.4,96,5.6,5,2,"0"
78,0,0,0,108.6,108,209.9,126,222.6,117,7.9,5,1,"1"
85,0,1,17,221.7,88,233.2,75,312.5,116,9.3,7,2,"1"
61,0,1,15,198.6,106,187.8,69,259.6,137,10,3,2,"0"
97,0,1,32,183.4,94,269.1,120,203.5,100,6.7,4,2,"0"
136,1,0,8,183.4,103,141.9,113,200.4,122,10.4,9,2,"0"
135,0,0,0,155.2,100,135.9,84,184.6,82,3.8,9,3,"0"
87,0,1,19,165.8,122,186.9,89,249.7,78,10.2141082164329,0,1,"0"
148,0,0,0,279.3,104,201.6,87,280.8,117,7.9,2,2,"1"
99,0,0,0,174.1,102,200.355623332063,118,211.6,126,7.7,2,2,"0"
123,0,0,0,175.7,78,184.6,100,201.866098254162,92,9.1,2,2,"0"
127,1,0,0,256.5,115,222.1,100,156.7,100,10.2141082164329,3,1,"0"
151,0,0,0,169.2,89,187.5,83,119.5,100,4.3,3,0,"0"
185,0,0,0,139.6,92,250.2,115,201.866098254162,68,10.2141082164329,4,1,"0"
58,0,0,0,210.1,126,248.9,108,158.6,88,14.4,2,2,"0"
58,0,0,0,174.4,112,265.8,122,182.4,87,10.2141082164329,0,2,"0"
108,0,0,0,210.6,117,164.2,103,201.4,68,9.4,5,0,"0"
100,0,0,0,121.5,100,253,124,195.7,120,10.7,4,1,"0"
80,0,0,0,127.8,67,181.6,112,197.3,63,15.9,2,2,"0"
110,0,0,0,99.4,62,275,86,212.1,94,16.7,3,2,"0"
168,0,0,0,163.4,134,240.1,87,164,100,11.6,2,2,"1"
125,0,1,23,120.5,104,227.8,115,158.5,100,10.2,3,1,"0"
170,0,0,0,184.1,106,204.9,100,224.3,133,9.8,3,2,"0"
71,0,0,0,185,84,232.5,129,191.1,82,14.9,2,2,"0"
124,0,0,0,160.9,109,144.2,100,120.4,97,12.9,4,1,"0"
100,0,0,0,207.6,68,251.6,123,191.6,100,10.9,6,2,"0"
97,0,0,8,209.2,134,200.355623332063,100,175.4,94,11.8,6,1,"0"
98,1,0,0,158.4,71,306.6,96,144.2,93,10.2141082164329,4,1,"0"
24,0,0,0,149,73,131,81,238.6,69,8.6,3,2,"1"
85,0,0,0,204.5,63,208.8,95,224,119,9.8,2,0,"0"
44,0,0,0,288.8,86,175.9,100,215.4,106,9.5,2,3,"1"
96,0,1,40,108.6,90,206.4,100,126.3,118,13.4,4,0,"0"
100,0,0,0,179.567454268293,111,90,101,205.1,116,7.3,3,2,"0"
112,0,1,31,225.2,89,256.8,117,249.7,87,11.5,1,2,"0"
117,1,0,0,287.4,118,259.6,84,153.2,86,10,3,1,"1"
137,0,1,19,175.3,96,241.3,146,211.4,109,7.8,2,0,"0"
95,0,0,8,157.9,103,259.6,67,230,117,14,2,0,"0"
145,0,0,0,245.8,116,286.7,91,240.7,115,9,4,1,"1"
56,1,0,0,177.7,114,215.6,110,236.7,67,10.5,5,1,"0"
133,0,0,0,117.8,100,200.355623332063,105,244.1,119,11.8,4,0,"1"
53,0,0,0,119.7,113,189.7,84,201.866098254162,108,12.9,7,2,"0"
123,0,0,0,242.2,87,226.1,101,268.6,121,8.2,3,2,"1"
62,0,0,0,128.7,111,169.5,104,193.6,97,10.2141082164329,5,1,"1"
55,0,1,20,207.7,91,199.7,113,201.866098254162,110,7.3,1,1,"0"
100,0,0,0,233.3,65,209.8,93,210.6,109,9.1,4,1,"0"
1,0,0,0,182.1,100,134.9,106,152.3,75,10,3,2,"0"
98,0,1,36,168,81,163.2,125,172.7,120,8,2,2,"1"
105,0,0,0,251.6,88,175.1,103,184.4,112,5.4,5,1,"0"
99,0,0,0,256.4,100,214.5,74,233.7,75,7.9,1,3,"1"
100,0,0,0,227.8,81,161.8,97,217,106,8,5,1,"0"
160,0,0,0,234.9,136,270.8,116,219.3,101,13.9,2,1,"1"
90,0,1,22,124.5,94,231.7,90,201.866098254162,108,6.4,4,2,"0"
148,1,0,0,233.5,81,187.7,116,122.3,97,9.6,2,0,"1"
147,0,1,35,197.3,134,141.1,99,212.1,100,10.1,4,2,"1"
80,0,0,0,151.5,89,131.7,78,235.3,131,10.2141082164329,7,0,"0"
122,1,0,0,146.3,117,218.7,93,236,97,11.5,5,1,"0"
132,0,0,0,195.1,100,148.8,95,224.5,117,6.7,2,2,"0"
83,0,0,8,208.9,123,214.8,92,247.9,108,13,5,1,"0"
99,0,0,0,135.7,107,208.4,103,209,95,8.8,3,2,"1"
84,0,0,0,225.9,86,275.6,105,201.4,108,14.3,3,3,"1"
100,0,0,0,122.2,67,167.2,62,194.8,98,10.2141082164329,6,1,"0"
87,0,0,32,153.3,106,224.5,117,273.4,152,10.2141082164329,5,2,"0"
73,0,0,0,194.8,112,167.2,85,100.3,61,10.8,6,1,"1"
7,0,0,0,206.7,87,281.1,83,158.5,77,11,5,3,"0"
89,0,1,12,188,105,151.3,114,201.9,94,10.5,3,2,"0"
131,1,0,0,122.3,83,118.8,60,147.9,95,13.7,4,3,"1"
105,0,0,0,259.3,96,175.2,97,222.4,100,12,5,3,"0"
47,0,1,28,172.9,129,137.6,94,203.8,109,8.3,6,1,"0"
161,0,0,0,196.6,73,170.2,79,194.3,79,12.5,3,1,"0"
69,0,1,31,194.9,63,191.6,90,153,129,13.2,2,2,"0"
150,0,1,30,262.8,114,215.8,130,154.8,88,7.8,2,0,"0"
71,0,0,0,211.2,70,252.7,122,201.866098254162,104,12.3,4,0,"0"
76,0,0,0,204,69,225.1,110,240.3,85,9.6,5,1,"0"
87,0,0,0,223.2,109,127.5,86,289.3,83,14.5,4,3,"0"
117,0,0,0,119,82,187.5,108,189.3,97,11.5,3,1,"0"
177,0,0,0,266.1,91,190.4,133,224.7,58,8.9,8,3,"1"
95,0,0,0,134.4,104,152.4,95,236.5,80,9.4,3,1,"0"
66,0,0,0,170.5,103,254.3,77,197.3,138,10.5,2,2,"0"
110,0,0,0,178.5,124,146.9,141,217.1,102,9.9,7,1,"0"
133,0,1,39,239.9,107,253.8,77,128.7,85,6.7,3,2,"0"
185,0,0,0,55.6,110,288.7,100,111.2,110,12.1,3,2,"0"
91,0,0,0,109.8,100,189.6,104,206.7,85,11.1,3,1,"0"
131,0,0,0,196.1,89,185.5,87,250,132,5.2,6,2,"0"
153,0,0,0,166.8,127,143.5,121,210.7,130,11.8,4,0,"0"
132,0,1,25,113.2,96,269.9,107,201.866098254162,87,7.1,7,2,"0"
141,0,0,0,242.8,90,234.1,80,211.5,104,6,3,2,"0"
105,0,0,0,156.5,102,140.2,134,227.4,111,12.2,2,2,"0"
169,0,0,0,266.7,105,158.2,123,287.7,111,13.8,4,3,"1"
127,0,1,23,182,80,216.1,85,156.9,82,9.8,4,2,"0"
123,0,1,33,146.6,87,114.8,59,220.4,99,10.2141082164329,7,0,"0"
103,0,1,35,110.5,101,208.3,81,87.4,77,13.9,2,2,"1"
101,0,0,0,118.6,89,199.6,97,201.866098254162,61,11.5,5,1,"0"
123,0,1,22,135.9,105,80,86,120.8,82,15.6,4,2,"0"
78,0,1,32,210.3,116,192.2,83,246.1,92,10.8,4,2,"0"
101,0,1,28,220.3,96,285.8,100,203,100,9.4,6,2,"0"
129,0,0,0,150,98,232.4,101,261.2,123,12.5,6,1,"0"
67,0,1,34,161.7,114,207.6,115,205.7,114,9.2,4,0,"0"
37,0,0,8,191.4,116,167.4,99,216.5,112,14,5,3,"0"
173,0,0,0,109.4,103,101.3,111,201.866098254162,106,7.8,7,1,"0"
100,0,0,0,144.1,115,249.8,68,211.4,82,13.6,3,1,"0"
75,0,1,42,248.9,93,170.8,108,104.5,91,11.2,8,1,"0"
88,0,0,0,85.7,112,221.6,70,190.6,101,11.6,3,2,"1"
112,0,0,0,214.8,112,209.7,104,164.4,86,9.4,5,3,"0"
177,0,0,0,158.9,137,242.8,109,201.866098254162,97,6.5,4,0,"0"
121,0,1,8,179.567454268293,94,141.5,100,237.3,87,6.4,3,2,"0"
90,0,0,0,145.6,100,197.1,137,201.866098254162,83,10.5,4,0,"0"
39,0,0,0,93.3,83,199.6,114,265.3,104,6.5,4,0,"0"
176,0,0,0,201.9,100,154.7,78,164.4,79,9,2,1,"0"
105,0,0,0,146.4,81,225.1,80,230.1,117,8.5,2,1,"0"
57,0,0,0,272.7,74,224.9,85,178.2,104,10.5,3,2,"1"
64,0,0,0,179.567454268293,122,258.4,81,109.6,74,14.8,4,2,"0"
95,0,0,0,190.2,119,157.1,70,181.5,120,14,6,0,"0"
100,0,0,0,130.6,83,208.1,144,204.6,72,15.6,3,3,"0"
101,0,0,8,158.4,92,188,117,219.7,125,13.5,4,2,"1"
115,0,0,0,166.5,111,236.2,98,205.6,92,15.6,2,1,"0"
103,0,0,0,129.3,103,202.8,89,233,126,12.9,4,2,"0"
82,0,0,0,199.3,112,193.4,120,254.4,117,7,10,0,"0"
141,0,0,0,185.1,126,233,98,152.2,106,9.1,7,0,"0"
92,0,0,8,175.4,80,197.4,127,188.2,102,9.7,2,2,"0"
119,0,0,0,94.2,108,264.1,100,203.7,121,7.3,3,1,"0"
112,0,0,0,189.4,83,219,89,168,104,7.1,8,3,"0"
116,0,1,35,118,103,167.2,106,201.866098254162,102,11.8,2,2,"0"
94,0,0,0,212.1,98,182.5,89,201.866098254162,95,8.4,5,3,"0"
90,0,0,0,222,93,187,103,282.3,95,12.4,6,2,"0"
114,0,1,31,222.8,98,180.5,105,151.3,101,13,4,0,"0"
63,0,1,25,190,137,116.6,104,201.866098254162,110,12.2,2,1,"0"
122,0,1,0,195.4,83,268.2,93,168,95,8.4,6,3,"0"
62,0,0,0,100,98,173.5,95,218,122,10.2141082164329,4,0,"0"
78,0,1,21,160.6,85,223.1,100,124,92,9.5,1,2,"0"
148,0,1,26,158.7,91,160.5,127,218.3,88,9.9,3,1,"0"
154,0,0,0,154.5,122,214.2,71,178,105,12,2,3,"1"
110,0,1,34,192.3,114,200.355623332063,114,136.3,102,6.3,4,1,"0"
100,0,0,0,305.1,106,188,115,235.4,116,8.5,5,0,"1"
84,0,1,38,193,106,153.6,100,260.4,87,7.4,5,2,"0"
75,0,0,0,72.5,88,204,112,117.9,118,6.6,3,1,"0"
181,0,1,8,105.2,61,200.355623332063,79,165.7,97,6.3,3,2,"0"
51,0,0,0,180.5,88,134.7,102,170.7,97,10,3,2,"0"
102,0,1,29,214.7,86,314.3,109,280.2,110,14.3,2,0,"0"
107,0,0,0,86.8,95,108.1,85,204.3,87,13.2,3,1,"0"
88,0,0,0,131.5,99,174.8,128,184.2,83,7.9,2,2,"1"
82,0,0,0,135.4,102,237.1,100,118.3,91,10.2141082164329,4,0,"0"
100,0,0,0,174.3,85,254.1,95,176.4,96,5.9,3,2,"0"
174,0,0,0,235.5,108,142.3,143,316.7,131,12.5,5,2,"0"
129,0,0,0,157,113,256.9,97,185.5,126,12.1,2,2,"0"
190,1,0,0,111.9,55,223,89,243.2,81,10,7,3,"0"
54,1,0,0,236.3,91,152.8,130,201.866098254162,98,11.2,8,3,"0"
78,0,0,0,163.6,88,283.4,93,262.1,108,8.6,9,0,"0"
100,0,1,29,213.6,127,175.9,82,207.2,100,8.9,3,1,"0"
70,0,1,26,143.4,72,170,92,127.9,68,10.2141082164329,4,3,"0"
117,0,0,0,97.1,98,228,131,240,111,10.6,3,2,"0"
68,0,0,34,179.567454268293,93,147.6,80,213.5,85,10.1,2,0,"0"
27,0,0,0,226.3,95,274.3,109,242.7,119,8.2,3,2,"1"
91,0,0,0,214.1,61,158.8,71,189.6,92,10.2141082164329,2,1,"0"
181,0,1,27,220.3,93,249,127,215.7,82,10.6,4,1,"0"
118,0,1,36,294.9,106,165.7,115,189.2,63,9.8,5,3,"0"
112,0,0,0,185.4,114,191.4,119,144,78,10,4,2,"0"
93,0,0,0,179.5,121,191.9,131,165.5,125,12,4,0,"0"
102,0,0,0,158,94,207.9,100,190.4,120,10.1,10,0,"0"
93,0,0,0,173,131,190.4,108,290,66,10.4,2,0,"0"
107,0,1,32,134.2,101,211.9,145,167.6,138,8.2,5,1,"0"
115,0,0,0,195.9,111,227,108,313.2,100,13.2,1,2,"0"
63,0,1,13,214.2,61,181.2,88,174,68,10.3,2,0,"0"
119,0,1,26,132,85,173.3,121,203.5,108,11.6,4,1,"0"
73,0,0,0,157.6,92,198.3,87,201.866098254162,106,9.1,4,1,"0"
70,0,1,30,110.3,71,182.4,108,201.866098254162,88,11,8,2,"0"
139,1,0,0,84.9,121,192.9,137,212.6,96,11.2,4,0,"0"
31,0,1,28,171.8,116,240.7,125,245.5,80,10.6,7,1,"0"
129,0,1,32,211,99,155.1,89,234.8,96,11.4,5,1,"0"
115,0,0,0,139.3,89,192.3,95,151,75,9.3,3,2,"1"
112,0,0,0,291.6,99,221.1,93,229.2,110,14,9,2,"1"
102,0,0,0,179.567454268293,123,199.2,100,163.2,88,10.2141082164329,1,2,"0"
149,0,0,0,179.567454268293,83,201.4,81,201.866098254162,79,8.8,2,1,"0"
131,0,1,33,177.1,100,194,85,253.4,124,5.2,5,1,"0"
83,0,0,0,117.9,101,160.4,92,235.3,150,11.4,10,0,"0"
96,0,1,21,247.6,95,256.3,150,158.6,72,10.8,6,2,"0"
98,0,0,0,169.9,77,138.3,100,142.6,105,8.5,7,1,"0"
3,0,0,0,185,120,203.7,101,170.5,89,14.1,3,3,"0"
77,0,1,17,204.9,84,201,102,219.7,97,11.3,5,0,"0"
75,0,1,24,179.567454268293,119,182,108,270.9,100,9.4,2,3,"0"
40,0,0,0,169.7,115,141.4,123,253,115,10.5,3,2,"1"
16,0,0,0,161.9,100,230.1,138,148.8,78,10.2,4,3,"0"
115,0,1,16,133.3,110,185.7,119,161.5,100,5.6,4,2,"0"
108,0,1,25,170.7,88,109.9,100,165.7,99,8.7,1,0,"0"
107,0,0,0,189.7,76,156.1,100,244,91,8.3,3,2,"0"
161,0,0,0,322.3,100,230.4,135,241.5,104,7.8,5,2,"1"
147,0,0,0,124.4,74,320.9,78,157.2,126,10.4,4,2,"0"
107,0,0,0,146.9,94,114.3,111,114.5,97,11.4,5,3,"0"
58,0,0,8,131.9,96,167.6,107,205.9,106,14.7,5,3,"0"
91,0,0,0,147.2,121,175.2,87,136.3,80,10.2141082164329,3,2,"0"
13,0,0,0,143.1,100,239.6,88,221.7,123,7.1,5,2,"0"
93,0,1,31,237.2,85,213.1,100,192.7,87,10.7,4,1,"0"
95,0,0,0,184.2,95,181.6,101,143.4,113,12.8,4,2,"0"
104,0,0,0,91.9,141,187.1,140,216.6,100,10,4,3,"0"
35,0,0,0,138.1,115,158.2,82,215.7,118,10.3,2,2,"1"
62,0,0,0,186.8,118,207.6,92,195,98,8.8,4,3,"0"
143,0,0,0,155.4,112,290.9,92,228.4,91,13.9,5,1,"0"
60,1,0,0,205.9,97,277.4,117,202,139,11,2,0,"1"
100,0,0,0,207.2,138,214.1,83,201.866098254162,105,11.9,4,1,"0"
56,0,0,0,221.9,112,278.2,122,288.1,85,7.1,5,0,"1"
94,0,0,0,220.8,100,156.2,67,201.866098254162,89,10.5,4,2,"0"
93,0,1,8,173.7,117,204,114,174.6,94,6.3,3,2,"0"
127,1,0,0,143.2,60,179.5,100,171.8,122,6.2,4,2,"1"
33,0,0,0,179.567454268293,111,200.355623332063,100,162.8,100,9.3,3,3,"0"
148,0,0,0,216.2,95,185.7,105,300,100,10,5,2,"0"
81,0,0,0,129.9,121,230.1,105,140.5,123,13.3,3,0,"0"
122,0,1,30,230.1,108,287.6,76,177.1,85,6.9,3,2,"0"
52,0,0,0,204.4,97,273.2,128,179.6,118,11,5,1,"0"
91,0,1,8,216.6,101,173.1,98,242.1,95,9.1,3,1,"0"
54,0,0,0,247.5,85,222.4,93,244.3,132,10.2,2,2,"1"
152,0,0,8,228.1,93,136.4,106,197.3,107,9,2,1,"0"
201,0,0,0,225.9,110,299.1,86,251.3,81,10.2141082164329,4,1,"1"
78,0,0,0,103.5,86,117.9,110,201,94,12,3,2,"1"
67,0,0,0,115.5,70,252.2,143,208.9,91,7.5,6,0,"0"
100,0,0,0,218.8,125,148.3,116,277.8,97,10.2141082164329,6,1,"0"
41,0,0,0,223.8,76,244.8,74,223.8,100,12.3,5,3,"0"
133,0,0,0,143.8,71,184,131,275.5,132,10.2141082164329,4,3,"0"
36,0,1,8,179.567454268293,123,129.1,117,265,105,8.6,6,2,"0"
51,0,1,28,276.7,121,203.7,99,225.6,88,8.3,3,0,"0"
122,0,0,0,141.4,128,146.4,70,123,113,8.1,4,0,"0"
110,0,0,0,192.6,102,178.9,118,214.6,74,9.4,4,1,"0"
91,1,0,0,151.8,115,103.6,116,156.3,86,12.2,4,1,"0"
100,0,0,0,215.6,74,192.9,98,201.866098254162,103,10.1,4,2,"0"
