"","Account.length","International.plan","Voice.mail.plan","Number.vmail.messages","Total.day.minutes","Total.day.calls","Total.day.charge","Total.eve.minutes","Total.eve.calls","Total.eve.charge","Total.night.minutes","Total.night.calls","Total.night.charge","Total.intl.minutes","Total.intl.calls","Total.intl.charge","Customer.service.calls","Churn"
"1664",100.896779200621,0,1,8.07234042553191,174.6,76,29.68,176.6,114,15.01,214.4,91,9.03963888888889,8.8,5,2.38,2,"0"
"1665",75,0,0,0,138.5,110,23.55,153.2,100.174979887369,17.0312157809984,215.6,103,9.7,10.2141082164329,7,2.77319131832797,1,"0"
"1666",146,0,0,8.07234042553191,109,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,"0"
"1667",105,0,0,0,139.6,99,27.59,212.5,83,18.06,214.7,114,9.66,11.1,8,3,1.56590370955012,"0"
"1668",48,0,0,0,210.8,84,35.84,189.6,98,16.12,157.6,100,7.09,16.4,3,4.43,2,"0"
"1669",45,0,0,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3,1,"0"
"1670",106,0,1,37,223.5,104,38,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,"0"
"1671",33,0,0,0,182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,"0"
"1672",106,0,0,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,"0"
"1673",141,0,0,0,192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11,6,2.97,0,"0"
"1674",94,0,1,28,233.2,88,39.64,113.3,102,9.63,118,71,5.31,10.2141082164329,4,4.35,0,"0"
"1675",65,0,0,0,158.8,53,27,188.5,132,16.02,189.3,87,8.52,10.2141082164329,4,2.65,2,"0"
"1676",85,0,0,0,175.3,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1.56590370955012,"0"
"1677",71,0,0,0,290.4,108,49.37,213.6,92,21.58,263.3,126,11.85,10.1,5,2.73,3,"1"
"1678",112,0,1,30,60.6,96,10.3,165.9,96,14.1,132.8,99,3.44,13.3,7,3.59,0,"0"
"1679",100.896779200621,0,0,0,148.4,95,25.23,193.8,98,17.43,206,106,9.27,10.2141082164329,6,1.86,0,"0"
"1680",111,0,0,0,246.5,108,41.91,216.3,89,18.39,176,99,8.08,12.7,3,3.43,2,"0"
"1681",74,0,0,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,"1"
"1682",105,0,0,0,119.3,82,20.28,185.1,111,15.73,201.866098254162,60,7.07,10.9,4,2.94,2,"0"
"1683",100.896779200621,0,0,0,242.5,82,41.23,232.9,97,19.8,154,86,6.93,9.6,7,2.77319131832797,0,"0"
"1684",100.896779200621,1,1,18,222.1,89,37.76,160.6,100.174979887369,13.65,218.8,87,9.85,13.6,2,3.67,0,"1"
"1685",123,0,0,0,236.2,135,40.15,273.9,88,23.28,227,77,10.22,10.1,6,2.73,2,"1"
"1686",122,0,0,0,125.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,"0"
"1687",114,0,1,19,154.6,100,26.28,241.6,109,20.54,160,112,7.2,12.6,1,3.4,3,"0"
"1688",102,0,1,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,"0"
"1689",126,0,0,0,204.8,93,17.63,127,107,10.8,201.866098254162,66,9.03963888888889,14.4,1,3.89,0,"0"
"1690",150,0,0,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,1.56590370955012,"1"
"1691",60,0,0,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,"0"
"1692",138,1,0,0,196.2,123,33.35,176.5,86,15,201.866098254162,108,10.46,15.2,1,4.1,0,"1"
"1693",29,0,0,0,109.7,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,"0"
"1694",111,0,0,0,222.2,96,37.77,162.5,111,13.81,184.9,100.152015355086,8.32,11.9,7,3.21,1.56590370955012,"0"
"1695",37,1,0,0,172.9,119,29.39,183,86,15.56,226.4,100,10.19,9.8,1,2.65,0,"1"
"1696",144,0,0,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,"0"
"1697",46,0,0,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,"0"
"1698",125,0,0,0,179.567454268293,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,"0"
"1699",43,0,0,0,179.567454268293,117,30.5681755725191,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,"0"
"1700",94,0,0,0,245,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,"0"
"1701",46,0,0,0,196.7,90,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,"0"
"1702",73,0,1,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,"0"
"1703",146,0,1,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2,2,"0"
"1704",93,0,0,0,239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,"0"
"1705",52,0,1,31,142.1,77,24.16,193,97,16.41,253.4,88,11.4,11,4,2.97,1,"0"
"1706",202,0,0,0,115.4,137,19.62,178.7,70,15.19,185.7,135,8.36,6,3,1.62,3,"0"
"1707",129,0,1,31,193,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,5,2.78,2,"0"
"1708",94,0,0,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13,1,3.51,1,"0"
"1709",100,0,0,8.07234042553191,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,"0"
"1710",43,0,0,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,"0"
"1711",130,0,0,0,213.1,105,36.23,206.2,108,12.78,163.4,93,7.35,8.9,3,2.4,0,"0"
"1712",124,0,0,0,178.3,102,30.31,235,120,19.98,201.866098254162,119,10.79,10.9,1,2.94,3,"0"
"1713",92,1,0,0,252.3,120,42.89,207,112,17.6,284.6,95,12.81,12,5,3.24,3,"1"
"1714",48,0,0,0,197.7,64,33.61,136.7,126,11.62,244.4,81,9.03963888888889,13.2,5,3.56,1.56590370955012,"0"
"1715",98,0,1,29,111.1,105,18.89,217.9,93,18.52,248.1,108,11.16,6.6,3,1.78,2,"0"
"1716",100,0,0,0,96.5,102,16.41,210.2,133,17.87,146.4,106,6.59,12.5,10,3.38,1.56590370955012,"1"
"1717",79,0,0,0,156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,3,"0"
"1718",164,0,0,0,179.567454268293,78,20.96,170,85,11.98,165.9,78,7.47,12.7,2,3.43,1,"0"
"1719",89,1,0,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,"0"
"1720",126,0,0,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,"1"
"1721",96,0,0,0,144,102,24.48,224.7,73,19.1,201.866098254162,91,10.25,10,7,2.7,1,"0"
"1722",120,0,1,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,"0"
"1723",100.896779200621,0,0,0,226,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,"1"
"1724",72,0,0,0,137.6,106,23.39,143.5,100.174979887369,17.0312157809984,201.866098254162,110,12.32,9.6,6,2.59,2,"0"
"1725",54,1,1,26,156.5,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3,1,"0"
"1726",89,0,0,0,89.7,80,15.25,179.8,81,15.28,145.7,120,9.03963888888889,9.5,4,2.57,2,"0"
"1727",126,1,0,0,197.6,126,33.59,246.5,100.174979887369,17.0312157809984,285.3,104,12.84,10.2141082164329,8,3.38,2,"0"
"1728",100.896779200621,0,0,0,270,102,30.5681755725191,256.6,111,21.81,168.5,104,7.58,12,5,3.24,2,"1"
"1729",143,0,0,0,194.3,93,33.03,123.6,133,14.41,201.866098254162,99,10.33,10.2,2,2.75,2,"0"
"1730",166,1,0,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0,"1"
"1731",132,0,0,0,190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13,2,3.51,1,"0"
"1732",94,1,0,0,89.5,94,15.22,200.355623332063,106,17.0312157809984,172.9,76,7.78,7.9,1,2.13,1,"1"
"1733",99,0,0,0,182.6,83,31.04,154.5,111,13.13,196,57,8.82,12.1,5,3.27,0,"0"
"1734",136,0,1,35,205.5,97,37.88,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,"0"
"1735",119,0,0,0,231.5,82,39.36,266.9,97,22.69,211,118,9.49,7.4,10,2,1,"0"
"1736",115,1,0,0,251.3,69,42.72,252.5,96,21.46,118.3,112,9.03963888888889,9.9,1,2.67,3,"1"
"1737",160,0,0,0,171.2,103,24.02,243.5,121,20.7,178.2,92,8.02,13,3,3.51,2,"0"
"1738",166,0,0,0,197.9,89,26.03,161,113,21.34,138.3,85,6.22,11.2,2,3.02,2,"0"
"1739",120,0,0,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,"0"
"1740",173,0,0,0,191.4,114,32.54,168.5,138,14.32,201.866098254162,99,4.92,10.3,3,2.78,1,"0"
"1741",156,0,0,0,174.5,65,29.67,197.4,116,17.0312157809984,238.5,86,10.73,10.6,2,2.77319131832797,0,"0"
"1742",70,0,0,0,177.4,125,30.16,226.2,104,19.23,201.866098254162,72,11.43,10.9,4,2.94,1.56590370955012,"0"
"1743",41,0,0,35,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,8.2,1,1.84,1,"0"
"1744",132,0,0,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,"0"
"1745",47,1,0,0,47.8,120,8.13,178.9,123,17.0312157809984,152.6,96,6.87,10.2141082164329,7,3.59,0,"1"
"1746",160,0,0,0,121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,1,"0"
"1747",180,0,0,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,3,"0"
"1748",93,0,0,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,"0"
"1749",101,0,0,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,"0"
"1750",80,0,0,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,"0"
"1751",54,0,1,24,92.3,88,15.69,193.1,98,16.41,201.866098254162,119,4.47,11.6,3,3.13,2,"0"
"1752",121,0,0,0,168.9,128,28.71,123.9,100.174979887369,10.53,266.3,105,11.98,10.2141082164329,7,2.77319131832797,2,"0"
"1753",157,0,1,29,219.2,102,37.26,206,109,17.0312157809984,201.866098254162,117,8.66,15,5,4.05,1,"0"
"1754",100.896779200621,0,1,37,178.1,130,30.5681755725191,242.8,103,20.64,243,93,10.93,13,4,3.51,0,"0"
"1755",138,0,0,0,146.5,101,24.91,284.5,142,24.18,176,100.152015355086,7.92,14,6,3.78,3,"0"
"1756",92,0,1,31,175.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,1,"0"
"1757",167,0,0,0,169.2,124,28.76,173.3,105,15.08,216.5,64,9.74,12.4,4,3.35,1.56590370955012,"1"
"1758",91,0,0,0,123.8,107,21.05,319,125,27.12,237.6,78,10.69,10.2141082164329,4,2.77319131832797,2,"0"
"1759",127,0,0,0,139.8,117,16.32,177,68,15.05,162.2,127,7.3,9.7,4,2.62,3,"0"
"1760",100.896779200621,0,1,27,93.4,87,15.88,252,92,17.0312157809984,189,104,8.5,10.9,1,2.94,1,"0"
"1761",123,0,0,0,257.9,92,43.84,211.6,100.174979887369,17.99,201.866098254162,104,8.52,9.4,2,2.54,2,"0"
"1762",136,1,1,12,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9,3,2.43,2,"0"
"1763",68,0,1,34,160,72,27.2,184.5,119,13,201.866098254162,101,9.37,6.1,10,1.65,1,"0"
"1764",132,0,1,10,182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,2.77319131832797,0,"0"
"1765",133,0,0,0,216.2,67,36.75,222.2,133,18.89,192,95,8.64,10.2141082164329,1,2.77319131832797,2,"0"
"1766",127,0,0,0,261.7,120,44.49,181.8,82,15.45,100.9,131,4.54,10.2141082164329,5,2.77319131832797,0,"0"
"1767",121,0,0,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,1,"0"
"1768",116,0,0,0,89.5,128,15.22,180.8,137,15.37,193.1,115,8.69,14,3,3.78,2,"0"
"1769",97,1,0,0,145,103,24.65,294.3,93,25.02,239.8,100.152015355086,10.79,11,2,2.97,1.56590370955012,"1"
"1770",43,0,0,0,159.5,99,27.12,119.7,74,10.17,173.9,126,7.83,6.8,3,1.84,2,"0"
"1771",110,0,0,0,151.8,106,25.81,138,126,11.73,233.5,112,10.51,11.2,8,3.02,3,"0"
"1772",67,0,0,0,176.2,120,29.95,236,138,20.06,152.5,104,6.86,10.6,4,2.86,1,"0"
"1773",100.896779200621,0,0,0,152.1,95,25.86,121,105,10.29,198,126,8.91,9.8,5,2.65,0,"0"
"1774",129,0,0,0,161.3,122,27.42,220.6,95,18.75,224.7,104,10.11,9.6,3,2.59,1,"0"
"1775",48,1,0,0,171.7,78,29.19,144.5,86,12.28,157.9,106,7.11,6.8,3,1.84,3,"0"
"1776",71,0,0,0,179.567454268293,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,"1"
"1777",112,0,1,27,213,123,36.21,226.2,101,19.23,201.866098254162,99,8.54,11.1,3,3,1.56590370955012,"0"
"1778",8,0,1,36,242.9,67,41.29,170.9,59,14.53,177.3,130,8.28,4.8,4.480805777271,2.77319131832797,1,"0"
"1779",98,0,0,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,4.480805777271,3.35,0,"1"
"1780",90,0,0,0,175.9,111,29.9,285.2,115,17.0312157809984,150.8,122,6.79,13,7,3.51,1,"0"
"1781",13,0,0,32,303.2,133,51.54,170.5,86,14.49,227.6,87,9.03963888888889,11.5,3,3.11,0,"1"
"1782",58,0,0,0,238.9,107,40.61,187.2,88,15.91,181.1,84,8.15,11.8,5,3.19,1.56590370955012,"0"
"1783",137,0,1,22,189.6,100.082348455966,32.23,179,137,15.22,179.6,94,8.08,11.4,5,3.08,2,"0"
"1784",116,0,0,0,133.3,94,22.66,247.8,126,21.06,201.866098254162,78,9.86,10.2141082164329,5,3.05,1.56590370955012,"1"
"1785",94,0,1,28,92.7,107,15.76,127.8,86,10.86,225.6,64,10.15,9.9,4,2.67,3,"0"
"1786",87,0,0,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,3.7,3,"0"
"1787",120,0,0,0,184.5,103,31.37,276.1,86,17.77,169.7,70,7.64,10.2,6,2.75,2,"0"
"1788",97,0,1,24,176.1,109,29.94,198.5,100.174979887369,13.55,269.1,94,12.11,12.1,9,3.27,0,"0"
"1789",134,0,0,8.07234042553191,204.7,108,34.8,143.1,105,17.0312157809984,165.8,84,7.46,10.2141082164329,4,2.97,1.56590370955012,"0"
"1790",68,0,0,0,143.6,80,24.41,134.3,65,11.42,215.6,84,9.7,15.5,5,4.19,2,"0"
"1791",93,0,0,0,179.3,93,30.48,188.8,65,16.05,253.2,88,11.39,12.1,5,2.77319131832797,1.56590370955012,"0"
"1792",120,0,0,8.07234042553191,137.3,100,23.34,212.2,129,18.04,152.7,92,6.87,10.5,2,2.84,1,"0"
"1793",41,0,0,0,204,92,40.43,223.5,100.174979887369,19,217.4,90,9.78,10.2,6,2.75,2,"0"
"1794",80,0,0,0,203.7,92,34.63,216.4,97,18.39,154.2,66,6.94,7.6,5,2.05,2,"0"
"1795",83,0,1,0,191.3,95,32.52,250.7,136,17.0312157809984,249.4,86,11.22,10.2141082164329,5,2.77319131832797,2,"0"
"1796",109,1,0,0,209.1,141,35.55,205,93,17.43,119.4,111,5.37,7.8,3,2.11,2,"0"
"1797",66,0,1,8.07234042553191,88.8,104,15.1,109.6,94,9.32,201.866098254162,107,7.77,7.1,9,1.92,3,"0"
"1798",89,0,0,0,137.9,96,23.44,192.6,63,16.37,255.7,125,11.51,11,5,2.97,1,"1"
"1799",117,0,1,13,207.6,65,35.29,152.7,100.174979887369,17.0312157809984,232.8,95,10.48,9.7,3,2.62,1,"0"
"1800",128,0,0,0,268.1,95,45.58,120.5,100.174979887369,10.24,220.8,121,9.94,14.4,6,3.89,1.56590370955012,"0"
"1801",88,0,0,0,166.7,61,28.34,179.3,88,15.24,242.7,131,9.03963888888889,6.8,7,1.84,1.56590370955012,"1"
"1802",22,0,0,0,181.8,108,30.91,198.6,148,16.88,206.6,96,9.3,9.3,3,2.51,2,"0"
"1803",78,0,0,0,147.1,80,25.01,199.7,100,16.97,160.7,106,7.23,13.7,7,3.7,0,"0"
"1804",114,0,1,29,37.7,115,30.5681755725191,144.1,111,12.25,226.6,101,9.03963888888889,4.9,3,1.32,1,"0"
"1805",192,0,0,0,179.567454268293,88,31.45,224.9,98,19.12,212.4,105,9.56,12.1,3,3.08,2,"0"
"1806",70,0,0,0,156.4,108,26.59,171,100.174979887369,14.54,196.1,96,8.82,10.2141082164329,4,2.32,2,"0"
"1807",148,0,0,0,239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,10.9,3,2.94,1,"0"
"1808",119,0,0,0,134.9,70,22.93,211.5,74,17.98,188.5,105,8.48,11.3,6,3.05,1,"0"
"1809",80,0,0,0,194.8,116,33.12,209.9,93,17.84,194.1,100,8.73,12.8,3,3.46,0,"0"
"1810",113,0,0,8.07234042553191,92.6,85,15.74,177.6,92,15.1,159.8,72,7.19,14.4,4,3.89,3,"0"
"1811",75,0,0,0,209.4,133,35.6,211.5,121,17.98,291.2,123,9.03963888888889,10.2141082164329,4,1.94,1,"0"
"1812",80,0,0,0,197.6,83,33.59,164.5,86,13.98,94,98,4.23,6.4,6,2.77319131832797,1,"0"
"1813",148,0,0,0,179.567454268293,121,30.5681755725191,161.7,125,13.74,203.1,82,9.14,10.6,6,2.86,1,"0"
"1814",97,0,1,28,202.3,97,34.39,69.2,84,17.0312157809984,262.9,64,11.59,6.7,3,2.77319131832797,1,"0"
"1815",166,0,0,0,136.1,116,23.14,181.4,93,15.42,131.4,108,5.91,11.3,4,3.05,0,"0"
"1816",94,0,0,0,207,109,35.19,167.4,80,14.23,201.866098254162,117,10.72,10.2141082164329,6,2.77319131832797,1.56590370955012,"0"
"1817",85,0,1,33,207.9,95,30.5681755725191,233.5,88,17.0312157809984,221.3,92,9.96,13.5,3,3.65,1,"0"
"1818",80,1,0,0,276.5,122,47.01,195.6,79,16.63,210.3,78,9.46,7.2,3,1.94,1,"1"
"1819",100.896779200621,0,1,31,313.8,87,53.35,147.7,103,12.55,192.7,97,8.67,10.1,7,2.73,3,"0"
"1820",88,1,1,25,288.5,114,49.05,203.4,74,17.29,228.4,83,10.28,13,5,3.51,1,"0"
"1821",154,0,1,35,64.9,76,11.03,192.8,91,15.65,151.6,75,6.82,14.6,1,3.94,1,"0"
"1822",32,0,1,26,243.5,137,41.4,236.8,108,20.13,173.3,149,7.8,9,9,2.77319131832797,1,"0"
"1823",18,0,0,0,197,97,33.49,203.7,91,17.31,202,100.152015355086,9.09,8.7,3,2.35,3,"0"
"1824",126,0,1,31,278,93,47.26,253.2,65,21.52,223.2,114,10.04,8.7,4,2.35,1.56590370955012,"0"
"1825",144,0,1,0,219.9,102,37.38,222.1,77,18.88,118.5,111,5.33,10,4,2.7,1,"0"
"1826",86,0,1,16,145.7,88,24.77,191,129,16.24,215.5,82,9.7,11.3,7,3.05,0,"0"
"1827",138,0,1,37,75.8,102,12.89,173.6,147,14.76,162.6,96,7.32,8.2,4.480805777271,2.21,0,"0"
"1828",146,0,0,0,195.9,86,33.3,228.6,82,19.43,303.5,94,13.66,12.2,4,3.29,1.56590370955012,"0"
"1829",74,0,0,0,124,102,21.08,262.1,58,22.28,268.2,98,9.03963888888889,11.7,2,3.16,2,"0"
"1830",48,0,0,0,171.9,98,29.22,202.6,100.174979887369,13.52,139.5,101,6.28,7.6,3,2.05,2,"0"
"1831",74,0,1,8.07234042553191,249.4,70,42.4,209.5,59,17.81,180.6,75,8.13,9.9,2,2.67,1.56590370955012,"0"
"1832",105,1,0,0,228.4,100,38.83,145.1,108,18.59,245.3,140,11.04,7.7,7,2.08,0,"0"
"1833",100.896779200621,0,0,0,168.6,71,28.66,183.3,100.174979887369,17.43,175.8,88,7.91,5.9,2,1.59,3,"0"
"1834",100.896779200621,0,0,0,123.7,138,21.03,248.5,105,21.12,269.6,78,12.13,13.3,4,3.59,0,"0"
"1835",68,0,0,0,178.7,61,30.38,252.3,84,21.45,255.7,76,11.51,8.4,4,2.27,1,"0"
"1836",80,0,0,0,113.2,86,19.24,185.5,97,15.77,237.3,145,10.68,10.2141082164329,5,2.57,1,"0"
"1837",38,0,1,25,132.1,126,24.21,313.7,109,26.66,126.6,117,5.7,13.4,6,3.62,2,"0"
"1838",107,0,1,38,204.2,57,34.71,205.9,92,17.5,286.5,80,12.89,8.3,4,2.24,0,"0"
"1839",140,0,0,0,149.7,71,25.45,212.5,97,15.47,245.9,67,11.07,12.6,4,3.4,3,"0"
"1840",98,0,0,0,227.1,116,38.61,120.5,100.174979887369,10.24,117,102,5.27,4.7,4,1.27,1.56590370955012,"1"
"1841",114,0,0,0,155.3,100.082348455966,26.4,169.9,87,14.44,207,133,9.32,10.2141082164329,5,3.4,2,"0"
"1842",116,0,0,0,156.4,105,26.59,185.5,100.174979887369,15.77,226.7,96,10.2,11.8,3,3.19,1,"0"
"1843",118,0,1,8.07234042553191,148.7,105,25.28,167.3,105,16.77,270.6,105,12.18,10.4,7,2.81,0,"0"
"1844",37,0,0,0,271.7,112,46.19,155.1,96,13.18,199.5,97,8.98,6.6,4,1.78,3,"0"
"1845",34,0,0,0,193.7,74,32.93,126.9,84,10.79,221.2,100.152015355086,9.95,8.8,4,2.38,0,"0"
"1846",113,0,0,0,245.3,108,41.7,259.9,120,22.09,204.3,115,9.19,10.7,2,2.89,3,"1"
"1847",80,0,0,0,196.1,87,30.5681755725191,236.8,66,20.13,182.3,75,8.2,11.9,1,2.77319131832797,0,"0"
"1848",59,1,1,31,225,78,38.25,160.1,79,16.26,226.7,79,10.2,9.1,3,2.46,1,"0"
"1849",59,0,0,0,189.7,100,32.25,115.9,133,9.85,220.6,115,9.93,7.4,4,2,0,"0"
"1850",190,0,0,0,142.9,98,24.29,177.9,96,15.12,113.3,117,5.1,6.6,4,1.78,0,"0"
"1851",109,0,0,0,175.6,80,29.85,238,94,20.23,198.4,103,8.93,10.2,6,2.75,1,"0"
"1852",136,0,0,0,159.7,109,15.71,219,115,18.62,212.6,80,9.57,12.9,4,3.48,2,"0"
"1853",86,0,0,0,92.8,92,15.78,159.6,87,13.57,148.7,115,6.69,8.8,5,2.38,1,"0"
"1854",100,0,1,27,221.7,100,37.69,236.1,70,20.07,192.7,91,8.67,8,4,2.16,0,"0"
"1855",66,0,0,0,159.6,94,27.13,276.8,118,23.53,223.5,65,10.06,10.2141082164329,3,2.38,0,"0"
"1856",129,0,0,0,159.1,100,27.05,202.5,90,17.21,233.1,96,10.49,11.5,4.480805777271,3.11,2,"0"
"1857",100.896779200621,0,0,0,49.9,123,8.48,150.7,81,17.0312157809984,188.2,67,8.47,10.1,4,2.73,2,"0"
"1858",93,0,1,32,179.567454268293,120,19.87,232.4,97,19.75,127.7,112,5.75,11,9,2.97,0,"0"
"1859",99,0,0,0,254.4,120,43.25,159.3,92,13.54,264.4,94,11.9,6,5,1.62,1,"0"
"1860",71,0,0,0,207,112,35.19,200.355623332063,96,14.77,178.4,61,8.03,14,3,3.27,1,"0"
"1861",4,1,0,0,145.3,89,24.7,303.8,93,25.82,261.6,82,9.27,8.9,4,2.4,0,"0"
"1862",148,0,1,25,230.7,102,39.22,233.8,109,19.87,215.8,90,9.71,13.5,2,3.65,3,"0"
"1863",141,0,0,0,151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,10.8,2,2.92,1,"0"
"1864",56,0,0,0,146.1,57,24.84,196.2,100.174979887369,16.68,170.3,110,13.95,9.2,3,2.48,0,"0"
"1865",149,0,1,35,200.2,105,34.03,244.4,88,17.0312157809984,207.2,97,9.32,11.6,4,3.13,3,"0"
"1866",42,0,0,0,150.7,52,25.62,243.3,96,20.97,201.866098254162,118,4.67,7,4,1.89,2,"0"
"1867",135,1,0,0,186,107,31.62,66,94,17.0312157809984,213.1,94,9.59,12.9,4,3.48,1.56590370955012,"0"
"1868",106,0,0,0,212.9,110,36.19,187,69,17.0312157809984,128.1,71,5.76,6.3,3,1.7,3,"0"
"1869",100.896779200621,0,0,0,194.8,133,33.12,213.4,73,18.14,190.8,92,8.59,11.5,7,3.11,0,"0"
"1870",83,0,1,30,272.5,105,46.33,253,83,23.62,201.866098254162,123,8.14,10.2141082164329,6,2.35,3,"0"
"1871",110,0,0,0,135.1,100.082348455966,22.97,205.2,99,17.44,166.3,119,7.48,11.7,4,3.16,1,"0"
"1872",109,0,1,35,230.5,116,39.19,265.8,130,22.59,201.866098254162,69,12.14,10.6,6,2.86,1.56590370955012,"0"
"1873",124,0,0,0,143.3,120,24.36,230.7,111,19.61,214.3,91,9.64,7.8,2,2.11,1.56590370955012,"1"
"1874",110,0,0,0,271.1,108,46.09,237,122,20.15,239.9,122,10.8,10.2141082164329,5,2.65,2,"1"
"1875",124,0,0,0,253.5,104,43.1,117.9,123,10.02,248.5,104,11.18,14,2,3.78,1.56590370955012,"0"
"1876",82,0,0,0,167.1,77,28.41,131.8,79,11.2,187.4,98,8.43,9.4,1,2.54,1.56590370955012,"0"
"1877",137,0,0,0,104.7,115,17.8,249.8,144,21.23,192.3,99,8.65,8.9,2,2.4,1,"0"
"1878",69,0,0,0,179.567454268293,101,23.02,238.1,124,20.24,195.6,102,8.8,10.6,2,2.86,1,"0"
"1879",16,0,0,0,144.8,65,24.62,164.9,141,14.02,231.5,75,10.42,8.2,4,2.21,2,"0"
"1880",100.896779200621,0,0,0,98.8,97,16.8,146.9,68,12.49,190.7,105,8.58,10,4,2.7,3,"0"
"1881",124,1,0,0,157.8,71,26.83,203.2,114,17.27,168.7,82,7.59,10,2,2.7,3,"1"
"1882",122,0,1,37,163,107,27.71,312.8,118,26.59,200,85,9,11.6,5,3.13,1,"0"
"1883",139,0,0,0,181.6,119,30.87,335.7,87,17.0312157809984,149.8,64,6.74,8.3,6,2.24,1.56590370955012,"0"
"1884",67,0,0,0,129,78,21.93,188,116,15.98,235,102,10.58,11.2,3,3.02,2,"0"
"1885",84,0,0,0,86,83,14.62,260.7,86,17.0312157809984,98.6,109,4.44,8.9,4,2.4,1,"0"
"1886",101,0,1,17,193.9,71,32.96,189.8,100.174979887369,17.0312157809984,196.3,97,8.83,12.6,7,3.4,0,"0"
"1887",40,0,0,0,109.4,115,18.6,244.7,102,13.01,276.9,123,12.46,7.1,7,1.92,0,"0"
"1888",61,0,0,8.07234042553191,188.9,105,32.11,153.6,116,13.06,213.3,106,9.6,13.8,2,2.75,2,"0"
"1889",120,1,0,0,179.9,72,30.58,170,96,14.45,190.6,89,8.58,13.8,2,3.73,1,"1"
"1890",95,0,0,0,183.4,98,31.18,281.3,95,23.91,105.2,113,4.73,8.2,8,2.21,1,"0"
